date,return
1981-12,0.858934
1982-01,-5.104957
1982-02,-2.222827
1982-03,-2.639440
1982-04,5.027012
1982-05,-0.373032
1982-06,-6.440407
1982-07,-0.269217
1982-08,0.588657
1982-09,11.868383
1982-10,8.549221
1982-11,4.713601
1982-12,1.771295
1983-01,3.714021
1983-02,2.026463
1983-03,3.866371
1983-04,3.458195
1983-05,3.792940
1983-06,1.447216
1983-07,0.305895
1983-08,-2.698385
1983-09,2.801877
1983-10,0.350463
1983-11,-1.335308
1983-12,-0.225206
1984-01,0.979353
1984-02,-5.574004
1984-03,0.248153
1984-04,0.022057
1984-05,-0.539691
1984-06,-2.129954
1984-07,-1.287938
1984-08,8.789826
1984-09,0.925255
1984-10,-0.693626
1984-11,1.288430
1984-12,-0.705051
1985-01,4.501280
1985-02,5.290458
1985-03,-0.850471
1985-04,0.553425
1985-05,2.353875
1985-06,2.226354
1985-07,2.058990
1985-08,-2.025638
1985-09,-2.155310
1985-10,1.122977
1985-11,6.128508
1985-12,5.006350
1986-01,0.477552
1986-02,5.988963
1986-03,6.672270
1986-04,2.931596
1986-05,0.215924
1986-06,2.569053
1986-07,-1.802442
1986-08,2.095881
1986-09,-2.897345
1986-10,-0.179871
1986-11,3.439754
1986-12,1.617462
1987-01,6.002532
1987-02,6.080922
1987-03,3.911449
1987-04,-1.382537
1987-05,-0.179727
1987-06,4.131890
1987-07,2.851533
1987-08,5.896933
1987-09,-3.535179
1987-10,-12.081930
1987-11,-12.377922
1987-12,-1.332993
1988-01,3.977850
1988-02,3.062884
1988-03,2.790503
1988-04,-1.390955
1988-05,-2.518291
1988-06,5.552079
1988-07,-0.725216
1988-08,-2.129069
1988-09,1.248927
1988-10,3.458976
1988-11,-2.098992
1988-12,2.159495
1989-01,3.001695
1989-02,2.877523
1989-03,-0.729903
1989-04,2.893924
1989-05,3.529527
1989-06,3.147360
1989-07,2.553634
1989-08,4.525803
1989-09,0.138472
1989-10,-0.191226
1989-11,-2.044484
1989-12,2.577105
1990-01,-3.207178
1990-02,-2.981892
1990-03,2.150799
1990-04,0.043391
1990-05,3.612652
1990-06,2.616524
1990-07,-0.212826
1990-08,-8.700100
1990-09,-5.132847
1990-10,-2.898603
1990-11,2.755254
1990-12,4.588633
1991-01,-1.275032
1991-02,11.441355
1991-03,2.891886
1991-04,2.108005
1991-05,-0.473117
1991-06,0.052092
1991-07,0.633449
1991-08,2.379211
1991-09,-0.738171
1991-10,0.035247
1991-11,-0.275098
1991-12,0.861369
1992-01,7.203404
1992-02,-0.958631
1992-03,-1.508999
1992-04,0.120555
1992-05,1.922225
1992-06,-1.681016
1992-07,1.695002
1992-08,0.655626
1992-09,0.094693
1992-10,-1.530761
1992-11,2.612106
1992-12,3.344109
1993-01,-0.348248
1993-02,1.369454
1993-03,1.795103
1993-04,-1.615550
1993-05,0.585275
1993-06,0.725729
1993-07,0.061004
1993-08,1.481354
1993-09,1.145416
1993-10,0.825349
1993-11,-0.060689
1993-12,0.887540
1994-01,1.458305
1994-02,-0.415513
1994-03,-1.757893
1994-04,-3.476745
1994-05,0.990536
1994-06,0.767309
1994-07,-0.786470
1994-08,2.667534
1994-09,0.547897
1994-10,-0.508935
1994-11,-0.501494
1994-12,-1.024381
1995-01,2.042370
1995-02,3.406294
1995-03,2.219298
1995-04,2.877039
1995-05,3.145090
1995-06,2.976294
1995-07,3.548716
1995-08,0.251217
1995-09,3.515603
1995-10,0.585294
1995-11,2.426026
1995-12,3.457473
1996-01,-0.419877
1996-02,5.563944
1996-03,-0.712156
1996-04,-0.186864
1996-05,2.159471
1996-06,1.214675
1996-07,-3.659387
1996-08,2.880847
1996-09,1.702087
1996-10,3.791615
1996-11,4.854319
1996-12,1.199134
1997-01,2.933631
1997-02,4.034797
1997-03,-0.871571
1997-04,-3.525489
1997-05,9.286414
1997-06,5.205733
1997-07,5.604705
1997-08,0.161082
1997-09,0.941420
1997-10,1.394281
1997-11,-1.090341
1997-12,2.762380
1998-01,0.051437
1998-02,6.205427
1998-03,5.118414
1998-04,3.215622
1998-05,-0.404976
1998-06,-0.005634
1998-07,4.340143
1998-08,-7.084394
1998-09,-5.014272
1998-10,1.044023
1998-11,10.974518
1998-12,4.167743
1999-01,4.792523
1999-02,-0.187654
1999-03,2.612176
1999-04,3.497314
1999-05,-0.098832
1999-06,-0.611767
1999-07,4.209281
1999-08,-4.004347
1999-09,-1.071246
1999-10,-1.448456
1999-11,7.042416
1999-12,2.808831
2000-01,-0.414653
2000-02,-3.052276
2000-03,3.091108
2000-04,1.365341
2000-05,-2.952215
2000-06,2.624807
2000-07,0.616229
2000-08,0.939051
2000-09,-1.592842
2000-10,-5.377805
2000-11,-0.829718
2000-12,-3.264672
2001-01,-0.176685
2001-02,-2.526553
2001-03,-9.286942
2001-04,0.050561
2001-05,6.397515
2001-06,-2.553777
2001-07,-2.385918
2001-08,-2.045724
2001-09,-11.645425
2001-10,3.532430
2001-11,5.230801
2001-12,1.868009
2002-01,-0.522902
2002-02,-3.733294
2002-03,4.358303
2002-04,-4.050317
2002-05,-2.819597
2002-06,-5.972456
2002-07,-10.858258
2002-08,0.802232
2002-09,-4.916320
2002-10,-1.529389
2002-11,6.626454
2002-12,-0.815407
2003-01,-0.661363
2003-02,-7.129935
2003-03,0.703406
2003-04,5.514826
2003-05,5.484228
2003-06,5.588953
2003-07,0.487678
2003-08,-0.543721
2003-09,2.828141
2003-10,2.140312
2003-11,1.487015
2003-12,3.177773
2004-01,4.426630
2004-02,0.545306
2004-03,-2.193995
2004-04,0.647327
2004-05,-3.129627
2004-06,2.533806
2004-07,-2.082555
2004-08,-1.438202
2004-09,2.567552
2004-10,-0.421084
2004-11,4.719736
2004-12,3.105988
2005-01,-1.554319
2005-02,1.099898
2005-03,-1.027786
2005-04,-3.059247
2005-05,1.441797
2005-06,2.129812
2005-07,1.340113
2005-08,-0.199504
2005-09,-0.929719
2005-10,-2.818057
2005-11,4.805098
2005-12,2.561042
2006-01,0.700469
2006-02,-0.216701
2006-03,0.928617
2006-04,-0.050671
2006-05,-1.275177
2006-06,-2.896182
2006-07,0.424536
2006-08,2.092541
2006-09,3.037933
2006-10,4.182371
2006-11,2.155098
2006-12,1.997967
2007-01,0.387587
2007-02,1.056548
2007-03,-3.352759
2007-04,3.509190
2007-05,2.765075
2007-06,0.152059
2007-07,0.601696
2007-08,-4.023617
2007-09,2.793002
2007-10,2.773173
2007-11,-5.367041
2007-12,1.307608
2008-01,-7.095914
2008-02,-1.847862
2008-03,-3.462277
2008-04,3.616258
2008-05,1.706972
2008-06,-5.201059
2008-07,-6.568790
2008-08,2.520059
2008-09,-4.715452
2008-10,-19.380268
2008-11,-6.822039
2008-12,0.688706
2009-01,-1.527726
2009-02,-7.167781
2009-03,-5.920113
2009-04,12.035940
2009-05,6.347141
2009-06,1.987657
2009-07,1.433405
2009-08,7.873784
2009-09,3.580906
2009-10,2.300620
2009-11,2.018245
2009-12,2.402405
2010-01,1.010491
2010-02,-2.923926
2010-03,5.508487
2010-04,3.907792
2010-05,-5.954975
2010-06,-3.448959
2010-07,-0.179345
2010-08,0.725341
2010-09,3.311846
2010-10,4.448318
2010-11,2.448721
2010-12,3.536695
2011-01,2.973274
2011-02,2.646194
2011-03,-2.065951
2011-04,1.568875
2011-05,0.189822
2011-06,-3.557425
2011-07,3.012275
2011-08,-10.645290
2011-09,-0.937699
2011-10,3.234805
2011-11,1.855920
2011-12,1.808695
2012-01,4.325561
2012-02,3.707950
2012-03,2.110245
2012-04,-0.337355
2012-05,-2.975152
2012-06,-1.005237
2012-07,3.091770
2012-08,2.818096
2012-09,2.566008
2012-10,-0.175116
2012-11,-2.371716
2012-12,2.454759
2013-01,3.962991
2013-02,1.503320
2013-03,2.456161
2013-04,1.561456
2013-05,4.390464
2013-06,-1.352535
2013-07,3.215749
2013-08,0.133955
2013-09,1.076794
2013-10,2.382184
2013-11,4.073509
2013-12,1.531293
2014-01,0.595473
2014-02,-0.496102
2014-03,2.066850
2014-04,-0.125822
2014-05,1.180365
2014-06,3.006198
2014-07,1.537025
2014-08,-0.258769
2014-09,1.703067
2014-10,-2.400062
2014-11,6.280869
2014-12,1.209044
2015-01,-0.640619
2015-02,2.384613
2015-03,-0.534798
2015-04,0.674992
2015-05,0.468028
2015-06,-0.781825
2015-07,-0.085310
2015-08,-2.284985
2015-09,-4.357154
2015-10,4.365308
2015-11,3.151397
2015-12,-0.762692
2016-01,-6.573403
2016-02,-0.630988
2016-03,5.907405
2016-04,2.346824
2016-05,-0.705315
2016-06,0.736415
2016-07,3.465620
2016-08,1.107134
2016-09,-0.676715
2016-10,-0.629009
2016-11,1.359690
2016-12,3.912811
2017-01,0.850745
2017-02,2.255568
2017-03,1.667433
2017-04,-0.448242
2017-05,1.606517
2017-06,1.685162
2017-07,1.058691
2017-08,-0.050414
2017-09,1.118922
2017-10,2.800620
2017-11,1.587923
2017-12,2.944815
2018-01,4.294842
2018-02,-3.324017
2018-03,-0.160074
2018-04,-2.052305
2018-05,1.540360
2018-06,1.951490
2018-07,1.575251
2018-08,2.395262
2018-09,1.563041
2018-10,-4.017215
2018-11,-1.745614
2018-12,-5.258473
2019-01,1.543322
2019-02,5.384704
2019-03,1.377316
2019-04,3.178018
2019-05,-1.739873
2019-06,1.385665
2019-07,3.655240
2019-08,-3.128446
2019-09,3.005623
2019-10,-0.217369
2019-11,4.490676
2019-12,2.563542
2020-01,2.948155
2020-02,-0.150437
2020-03,-18.739714
2020-04,5.020988
2020-05,5.885400
2020-06,5.928720
2020-07,2.954921
2020-08,5.559933
2020-09,-0.765890
2020-10,1.683338
2020-11,4.017168
2020-12,4.161568
2021-01,2.359400
2021-02,1.933035
2021-03,0.111777
2021-04,5.157372
2021-05,-0.040995
2021-06,0.873396
2021-07,2.575669
2021-08,1.975374
2021-09,-0.354267
2021-10,-0.374808
2021-11,4.233313
2021-12,-0.041042
2022-01,-2.868340
2022-02,-3.780482
2022-03,-2.197398
2022-04,-0.436219
2022-05,-8.875942
2022-06,-4.677335
2022-07,0.477479
2022-08,6.486054
2022-09,-7.475537
2022-10,-3.481546
2022-11,5.392738
2022-12,0.319965
2023-01,0.573252
2023-02,2.575290
2023-03,-2.906001
2023-04,3.473097
2023-05,0.484967
2023-06,4.604762
2023-07,3.678659
2023-08,-1.427745
2023-09,-1.198735
2023-10,-2.999500
2023-11,4.813582
2023-12,5.280441
2024-01,2.354569
2024-02,3.558579
2024-03,2.619062
2024-04,-1.392418
2024-05,2.347275
2024-06,3.516258
2024-07,2.261587
2024-08,-1.050430
2024-09,2.558307
2024-10,3.033973
2024-11,2.538018
2024-12,1.434983
2025-01,-1.065557
2025-02,0.648081
2025-03,-5.980091
2025-04,-5.714296
2025-05,8.114573
2025-06,3.527278
2025-07,4.370219
2025-08,1.597451
2025-09,2.572788
2025-10,2.273703
2025-11,0.511947
2025-12,1.783234
2026-01,0.834511
2026-02,-0.880850
2026-03,-4.378901
2026-04,4.007322
